Cluster ID,id,name,birth_year,death_year
13705,fk__p_43750,Freund lapidarer Sätze,1000,1000
13706,fk__p_43764,"Scholtz, Frida ",1000,1000
13707,fk__p_43775,"Noske, Friederike",1881,1000
13708,fk__p_43783,"Schuster, Friedel",1903,1983
13709,fk__p_43789,"Zeller, Friederike",1879,1000
346,fk__p_43808,"Adler, Friedrich Wolfgang",1879,1960
13710,fk__p_43826,"Fröbel, Friedrich Wilhelm August",1782,1852
13711,fk__p_43845,"Kleinwächter, Friedrich von",1838,1927
13712,fk__p_43854,"Nicolai, Christoph Friedrich",1733,1811
13713,fk__p_43862,"Rückert, Friedrich",1788,1866
13714,fk__p_43922,"Grünbaum, Fritz",1880,1941
13715,fk__p_43940,"Pick, Fritz",1887,1974
347,fk__p_43944,"Rotter, Fritz ",1888,1939
13716,fk__p_43955,"Stavenhagen, Fritz",1876,1906
13717,fk__p_43980,"Froemel, Emil",1865,1943
13718,fk__p_44027,"Schwarzenberg, Johann Nepomuk Fürst zu",1860,1938
13719,fk__p_44044,"Trubetzkoy, Pawell Petrowitsch Fürst",1866,1938
13720,fk__p_44064,"Hohenlohe-Schillingsfürst, Chlodwig Karl V. Fürst, Prinz von Ratibor und Corvey",1819,1901
13721,fk__p_44068,"Schwarzenberg, Karl Fürst",1824,1904
13722,fk__p_44099,"Eulenburg-Hertefeld, Augusta Charlotte Fürstin, geb. Gräfin Sandels",1853,1941
13723,fk__p_44105,"Liechtenstein, Eleonore Fürstin",1745,1812
13724,fk__p_44134,"J., G.",1000,1000
13725,fk__p_44141,"Lenôtre, Georges",1857,1935
13726,fk__p_44143,G. m. b. H.,1000,1000
13727,fk__p_44150,"W., G.",1000,1000
13728,fk__p_44158,"Max, Gabriel",1840,1915
13729,fk__p_44178,"Galilei, Galileo",1564,1642
13730,fk__p_44212,Garderobière,1000,1000
13731,fk__p_44216,Garonne,1000,1000
13732,fk__p_44221,"Gasparri, Pietro",1852,1934
13733,fk__p_44223,"Gassend, Pierre",1592,1655
13734,fk__p_44228,Gaswerksingenieur,1000,1000
13735,fk__p_44232,"Gauß, Carl Friedrich",1777,1855
13736,fk__p_44261,"Gémier, Firmin",1865,1933
13737,fk__p_44263,"Genčič, Djordje",1861,1938
13738,fk__p_44268,"Gentz, Friedrich von",1764,1832
13739,fk__p_44269,Geograph,1000,1000
13740,fk__p_44275,"Barlovac, Georg",1000,1000
13741,fk__p_44288,"Nicolai, Georg Friedrich",1874,1964
13742,fk__p_44292,"Hirschfeld, Georg",1873,1942
13743,fk__p_44295,"Jellinek, Georg",1851,1911
13744,fk__p_44299,"Knoop, Georg",1000,1000
13745,fk__p_44319,"Gabelentz, Georg von der",1868,1940
13746,fk__p_44329,"Feydeau, Georges",1862,1921
13747,fk__p_44333,"Ricou, Georges",1880,1954
13748,fk__p_44341,"Gerber, Carl Friedrich Wilhelm von",1823,1891
13749,fk__p_44346,"Müller, Gerda",1894,1951
13750,fk__p_44349,"Gerényi, Fedor",1860,1929
13751,fk__p_44362,Germanist,1000,1000
13752,fk__p_44370,"Gerson, Hermann",1813,1861
13753,fk__p_44379,"Luttinger, Gertrud M. (Gerty), geb. Bruck",1899,1000
13754,fk__p_44382,"Emig, Gertrud",1000,1000
13755,fk__p_44386,"Runge, Gertrud",1880,1948
13756,fk__p_44393,Geschädigter,1000,1000
13757,fk__p_44402,Getreidehändler,1000,1000
13758,fk__p_44412,"Mattachich-Keglevic, Géza Graf",1867,1923
13759,fk__p_44418,"Ghiberti, Ilse",1889,1000
13760,fk__p_44429,Gigerl,1000,1000
13761,fk__p_44451,Giorgione,1477,1510
13762,fk__p_44457,"Girard, Caroline?",1830,1924
13763,fk__p_44468,"Havel, Gisela",1878,1959
13764,fk__p_44480,"Gladstone, William Ewart",1809,1898
13765,fk__p_44493,"Glinger, Adolf",1873,1944
13766,fk__p_44507,Gobin ,1000,1000
13767,fk__p_44560,"Görgey von Görgö und Toporcz, Arthur",1818,1916
13768,fk__p_44576,"Bürger, Gottfried August",1747,1794
13769,fk__p_44584,"Gotthilf-Miskolczy, Ernst von",1865,1950
13770,fk__p_44586,"Gottlieb, Heinrich",1000,1000
13771,fk__p_44593,"Lessing, Gotthold Ephraim",1729,1781
13772,fk__p_44621,"Zichy de Zich et Vásonykeö, Aladár Graf",1864,1937
13773,fk__p_44643,"Bubna-Litić, Ferdinand Graf",1768,1825
13774,fk__p_44663,"Reventlow, Ernst Graf",1869,1943
13775,fk__p_44699,"Khevenhüller-Metsch, Rudolf Graf",1844,1910
13776,fk__p_44718,"Lerchenfeld-Köfering, Hugo Graf ",1871,1944
13777,fk__p_44728,"Mielzynski, Maciej Graf",1869,1944
13778,fk__p_44735,"Murawiew, Michail Nikolajewitsch Graf",1845,1900
13779,fk__p_44742,"Hoensbroech, Paul Graf",1852,1923
13780,fk__p_44744,"Platen-Hallermünde, August Graf ",1796,1835
13781,fk__p_44774,"Waldersee, Alfred Graf",1832,1904
13782,fk__p_44781,"Wolkenstein-Trostburg, Anton Graf",1832,1913
13783,fk__p_44789,"A., Graf",1000,1000
13784,fk__p_44791,"Széchényi de Sárvár-Felsö-Vidék, Aladár Graf ",1862,1936
13785,fk__p_44821,"Pálffy von Erdöd, Edmund Graf",1000,1930
13786,fk__p_44840,"Lanckoronski-Brzezie, Karl Graf",1848,1933
13787,fk__p_44849,"Kamarowski, Pawel Graf",1857,1907
13788,fk__p_44862,"Clary-Aldringen, Manfred Graf",1852,1928
13789,fk__p_44940,"Hardegg, Elisabeth Gräfin, geb. Freiin Nicolics de Rudna",1877,1954
13790,fk__p_44947,"Andrássy, Gräfin ",1000,1000
13791,fk__p_44953,"Myslach, Gräfin",1000,1000
13792,fk__p_44958,"Fugger-Blumenthal, Marie Gräfin",1859,1936
13793,fk__p_44973,"Silva-Tarouca, Marie Antonia Gräfin, geb. Gräfin Nostitz-Rieneck",1863,1934
13794,fk__p_44981,"Schirndinger-Schirnding, Valerie Gräfin",1901,1000
13795,fk__p_45004,Gratulant,1000,1000
13796,fk__p_45008,"Deledda, Grazia",1871,1936
13797,fk__p_45017,"Gregorig, Josef",1846,1909
13798,fk__p_45022,"Gregorovius, Ferdinand",1821,1891
13799,fk__p_45028,"Grenier, Pierre-Eugène",1832,1875
13800,fk__p_45036,"Jacobsen, Margarethe (Grete)",1898,2000
13801,fk__p_45052,"Slezak, Margarethe",1901,1953
13802,fk__p_45080,"Gronau, Ernst",1887,1938
13803,fk__p_45085,"Nikolaus Nikolajewitsch, Großfürst",1856,1929
13804,fk__p_45087,"Wladimir Alexandrowitsch, Großfürst von Rußland",1847,1909
13805,fk__p_45094,"Tatjana Nikolajewna, Großfürstin",1897,1918
13806,fk__p_45107,"Großmüller-Retty, Frieda",1880,1000
13807,fk__p_45116,"Grünbaum, Heinrich (Modewarenhandlung)",1000,1000
13808,fk__p_45124,Grünfeld ,1000,1000
13809,fk__p_45132,"Gruscha, Anton Josef",1820,1911
13810,fk__p_45137,Gschaftlhuber,1000,1000
13811,fk__p_45144,"Guerrazzi, Francesco Domenico",1804,1873
13812,fk__p_45146,"Gugitz, Gustav",1874,1964
13813,fk__p_45149,"Adler, Guido",1855,1941
13814,fk__p_45187,"Fröding, Gustav",1860,1911
13815,fk__p_45191,"Heckenast, Gustav",1811,1878
13816,fk__p_45195,"Klimt, Gustav",1862,1918
84,fk__p_45214,"Mauthner, Gustav Ritter von",1848,1902
13817,fk__p_45225,"Gutheil-Schoder, Marie",1874,1935
348,fk__p_45235,"Gutzkow, Karl Ferdinand",1811,1878
13818,fk__p_45242,"Gyimes, Wilhelm",1894,1977
13819,fk__p_45260,"Fl., H.",1000,1000
13820,fk__p_45271,"J., H.",1000,1000
13821,fk__p_45276,h. k.,1000,1000
13822,fk__p_45283,"M., H.",1000,1000
13823,fk__p_45287,"O., H.",1000,1000
13824,fk__p_45319,"Habernal, Moriz",1859,1940
349,fk__p_45342,"Haeckel, Ernst Heinrich",1834,1919
13825,fk__p_45347,Hafner Joseph,1875,1932
13826,fk__p_45373,"Hallwich, Hermann",1838,1913
13827,fk__p_45388,"Hamilton, Sir Ian Standish",1853,1947
13828,fk__p_45399,"Adler, Hans",1880,1957
13829,fk__p_45408,"Driesch, Hans Adolf Eduard",1867,1941
13830,fk__p_45410,"Hey, Hans Erwin",1877,1943
13831,fk__p_45418,"Paetz, Hans Georg",1860,1000
13832,fk__p_45422,"Hart, Hans",1878,1940
13833,fk__p_45431,"J., Hans",1000,1000
13834,fk__p_45435,"K., Hans",1900,1913
13835,fk__p_45466,"Schlögl, Hans",1000,1938
13836,fk__p_45478,"Thoma, Hans",1839,1924
13837,fk__p_45492,"Hanausek, Gustav",1855,1927
13838,fk__p_45496,Handelskammerrath,1000,1000
13839,fk__p_45503,"Ewers, Hanns Heinz",1871,1943
13840,fk__p_45507,"Sachs, Hanns",1881,1947
13841,fk__p_45521,"Führer, Hansi",1876,1955
13842,fk__p_45546,"Weller-O’Brien, Harry",1891,1969
13843,fk__p_45568,"Hartwig, Nikolaj Genrikowitsch Graf",1857,1914
13844,fk__p_45578,"Riza, Hassan Pascha",1871,1913
13845,fk__p_45582,"Hata, Sahachiro",1873,1938
13846,fk__p_45602,"Hausegger, Siegmund von",1872,1948
13847,fk__p_45608,Hausierer,1000,1000
13848,fk__p_45616,Hawerka,1000,1000
13849,fk__p_45623,"Hebel, Johann Peter",1760,1826
13850,fk__p_45629,Hedda,1000,1000
13851,fk__p_45654,"Laurentius, Hl.",1000,1000
13852,fk__p_45658,"Stefan, Hl.",969,1038
13853,fk__p_45673,"Karl Borromäus, Hl.",1538,1584
13854,fk__p_45686,"Heindl, Johann",1847,1932
13855,fk__p_45696,"Braus, Heinrich",1000,1000
13856,fk__p_45698,"Czerni, Heinrich",1000,1000
13857,fk__p_45705,"Fischer, Heinrich",1896,1974
13858,fk__p_45713,"Gretler, Heinrich",1897,1977
13859,fk__p_45715,"Heine, Heinrich",1797,1856
13860,fk__p_45716,"Hermanns, Heinrich",1862,1942
13861,fk__p_45746,"Rauchinger, Heinrich",1858,1942
13862,fk__p_45748,"Reinthaler, Heinrich",1000,1000
13863,fk__p_45757,"Francisci, Heinrich von",1000,1000
13864,fk__p_45759,Heinrich von Ofterdingen,1000,1000
13865,fk__p_45765,"Reuß, Heinrich XXII. Fürst ",1846,1902
13866,fk__p_45773,"Koch, Heinrich",1889,1903
13867,fk__p_45787,"Held, Berthold",1868,1931
13868,fk__p_45799,"Richter, Helene",1861,1942
13869,fk__p_45806,"Rode, Helge",1870,1937
13870,fk__p_45813,"Hellmer, Edmund Ritter von",1850,1935
13871,fk__p_45815,"Baerwald, Hellmut",1902,1953
13872,fk__p_45847,"Sedlmayer, Heinrich Stephan",1855,1928
13873,fk__p_45858,"Harris, Henry Burkhardt",1866,1912
13874,fk__p_45871,"Henzen, Karl Georg Wilhelm",1850,1910
13875,fk__p_45881,"Cysarz, Herbert",1896,1985
13876,fk__p_45885,"Giles, Herbert Allen",1845,1935
13877,fk__p_45904,"Škoda, Herma von",1879,1966
13878,fk__p_45908,"Bahr, Hermann",1863,1934
13879,fk__p_45910,"Blaß, Hermann",1888,1941
13880,fk__p_45914,"Dahl, Hermann",1857,1940
13881,fk__p_45927,"Heßler, Hermann ",1000,1000
13882,fk__p_45931,"Kunth, Hermann",1000,1000
13883,fk__p_45941,"Rabens, Hermann",1000,1000
13884,fk__p_45946,"Schöne, Hermann",1836,1902
13885,fk__p_45952,"Landenberg, Hermann von",1000,1000
13886,fk__p_45985,"Hallwich, Hermann junior",1867,1912
13887,fk__p_45989,Hertha,1000,1000
13888,fk__p_45994,"Schreiber, Hertha",1000,1000
13889,fk__p_45998,"Hertz, Friedrich Otto",1878,1964
13890,fk__p_46001,Hervé,1825,1892
13891,fk__p_46018,"Herzmansky, A. (Kaufhaus)",1000,1000
13892,fk__p_46021,"Württemberg, Alexander Herzog von",1771,1833
13893,fk__p_46035,"Arthur, Herzog von Connaught",1850,1942
13894,fk__p_46039,"Fitzalan-Howard, Henry, 15. Herzog von Norfolk",1847,1917
13895,fk__p_46041,"Parma, Robert Herzog von",1848,1907
13896,fk__p_46070,hg.,1000,1000
13897,fk__p_46087,"Hildach, Eugen",1849,1924
13898,fk__p_46096,"N., Hildegard",1912,1000
13899,fk__p_46100,"Hilferding, Rudolf",1877,1941
13900,fk__p_46206,Hohenstaufen,1000,1000
13901,fk__p_46211,"Hock, Paul Freiherr von",1857,1924
13902,fk__p_46219,"Nielsen, Holger",1000,1000
13903,fk__p_46228,"Hollitscher, Jakob Johann",1875,1000
13904,fk__p_46241,"Hölzl-Friedrichsgrund, Carl Edler von",1821,1883
13905,fk__p_46247,"Homma, Hans",1874,1943
13906,fk__p_46254,Honsik,1000,1000
13907,fk__p_46256,"Hoover, Herbert Clark",1874,1964
13908,fk__p_46271,"Gersch, Anton",1828,1903
13909,fk__p_46275,"Hoernes, Franz",1857,1918
13910,fk__p_46282,"Wessel, Horst",1907,1930
13911,fk__p_46284,Horton,1000,1000
13912,fk__p_46315,"Hubner, Frau",1000,1000
13913,fk__p_46325,"Breitner, Hugo",1873,1946
13914,fk__p_46327,"Felix, Hugo",1866,1934
13915,fk__p_46329,"Freimann, Hugo",1000,1000
13916,fk__p_46336,"Meisl, Hugo",1881,1937
13917,fk__p_46364,"Hulles, Konsul",1000,1000
13918,fk__p_46384,"Huppert, Herr ",1000,1000
13919,fk__p_46404,"Steurer, Josef Anton",1889,1965
13920,fk__p_46411,"Bischof, Ida",1000,1917
13921,fk__p_46413,"Schlage, Ida",1000,1000
350,fk__p_46417,"Orloff, Ida (Iduschka)",1889,1945
13922,fk__p_46420,Iphikrates,415,1000
13923,fk__p_46425,"Balázs, Ignatz",1862,1000
13924,fk__p_46435,Clemens XIII.,1693,1769
13925,fk__p_46444,"V., Ilona",1913,1000
13926,fk__p_46448,"Fürstenberg, Ilse",1907,1976
13927,fk__p_46456,"Immendörfer, Artur",1871,1947
13928,fk__p_46458,Imperativus,1000,1000
13929,fk__p_46464,"Maria das Nieves de Braganza de Borbon, Infantin von Portugal",1852,1941
13930,fk__p_46489,"Blaha, Irene?",1000,1000
13931,fk__p_46491,"Steenbock, Irene",1000,1000
13932,fk__p_46497,"Ullmann, Irma",1000,1000
13933,fk__p_46505,"Isaacsohn, Leutnant",1000,1000
13934,fk__p_46520,"Neumann-Heilwart, Isidor von",1832,1906
13935,fk__p_46522,"Rockenbauer, Isidor",1865,1919
13936,fk__p_46531,"Kurz, Isolde",1853,1944
13937,fk__p_46535,"Tavolato, Italo",1889,1963
13938,fk__p_46540,"Abanosow, Ivan",1000,1000
13939,fk__p_46547,"Iwan IV., der Schreckliche",1530,1584
13940,fk__p_46551,"Lücken, Ivar von",1874,1939
13941,fk__p_46556,"J., Prof.",1000,1000
13942,fk__p_46564,"Engl, Josef Benedikt",1867,1907
13943,fk__p_46615,"Saschar, J.",1000,1000
13944,fk__p_46627,"Ullmann, Josef",1878,1901
13945,fk__p_46639,"Jabornegg-Altenfels, Heinrich von",1000,1000
13946,fk__p_46656,"Copeau, Jacques",1879,1949
13947,fk__p_46664,"Offenbach, Jacques",1819,1880
13948,fk__p_46670,"Jagendorfer, Georg",1849,1913
13949,fk__p_46693,"Herzog, Jakob",1842,1915
13950,fk__p_46697,"Kohn, Jacob",1791,1868
13951,fk__p_46706,"Hoddis, Jakob von",1887,1942
13952,fk__p_46714,"Jaloux, Edmond",1878,1949
13953,fk__p_46720,"Stafford, James ",1000,1000
13954,fk__p_46727,"Kubelík, Jan",1880,1940
13955,fk__p_46733,"Janderka, Marie",1876,1000
13956,fk__p_46738,Janck ,1000,1000
13957,fk__p_46747,"Janovsky, Josef",1878,1930
13958,fk__p_46757,"Kann, Jacques",1848,1920
13959,fk__p_46759,"Novotna, Jarmila",1907,1994
13960,fk__p_46772,Jean,1000,1000
13961,fk__p_46778,"Giraudoux, Jean",1882,1944
13962,fk__p_46782,"Jaurès, Jean",1859,1914
13963,fk__p_46802,"Jellačič de Bužim, Joseph Graf",1801,1859
13964,fk__p_46804,"Jelly, Josefine",1000,1000
13965,fk__p_46810,Jenewein,1000,1000
13966,fk__p_46818,"Pick, Jenö",1000,1000
13967,fk__p_46823,Jeremias,1000,1000
13968,fk__p_46825,"Gotthelf, Jeremias",1797,1854
13969,fk__p_46847,Jingo,1000,1000
13970,fk__p_46854,"Tomschik, Josef",1867,1945
13971,fk__p_46860,"Aagaard, Joakim",1000,1000
13972,fk__p_46868,"Hasel, Johann Emerich",1828,1900
13973,fk__p_46874,"S., Johann",1000,1000
13974,fk__p_46897,"Halaska, Johann",1000,1000
13975,fk__p_46899,"Detmold, Johann Heinrich",1807,1856
13976,fk__p_46907,"Kretzl, Johann",1000,1000
13977,fk__p_46912,"Lipp, Johann",1000,1000
13978,fk__p_46919,"Nestroy, Johann Nepomuk",1801,1862
13979,fk__p_46930,"Pitsch, Johann",1901,1940
13980,fk__p_46937,"Schnitzler, Johann",1835,1893
13981,fk__p_46950,"Hermes, Johann Timotheus",1738,1821
13982,fk__p_46957,"Weissenböck, Johann",1848,1907
13983,fk__p_46961,"Bismarck, Johanna Fürstin von, geb. von Puttkamer",1824,1894
13984,fk__p_46965,"Gadski, Johanna",1872,1932
13985,fk__p_46969,"Proksch, Johanna",1000,1000
13986,fk__p_46973,"Brahms, Johannes",1833,1897
13987,fk__p_46977,"Fischart, Johannes",1882,1972
13988,fk__p_46981,"Becher, Johannes Robert",1891,1958
13989,fk__p_46988,"Jensen, Johannes Vilhelm",1873,1950
13990,fk__p_46997,"John, Friedrich",1000,1000
13991,fk__p_47001,"Galsworthy, John",1867,1933
13992,fk__p_47005,"Law, John",1671,1729
13993,fk__p_47019,"Jolles, André",1874,1946
13994,fk__p_47026,"Swift, Jonathan",1667,1745
13995,fk__p_47029,"Ionescu, Thoma",1860,1926
13996,fk__p_47038,"Jorkasch-Koch, Adolf Freiherr von",1848,1909
13997,fk__p_47049,"Beeth, Josef",1000,1000
13998,fk__p_47058,"Ch., Josef",1000,1000
13999,fk__p_47062,"Damasso, Josef",1000,1000
14000,fk__p_47080,"Greunz, Josef",1000,1000
14001,fk__p_47089,"Hirn, Josef",1848,1917
14002,fk__p_47095,"Huber, Josef",1000,1000
14003,fk__p_47097,Josef II.,1741,1790
351,fk__p_47103,"Kainz, Josef Gottfried Ignaz",1858,1910
14004,fk__p_47108,"Kollmann, Josef",1868,1951
14005,fk__p_47113,"L., Josef",1000,1000
14006,fk__p_47123,"Fuchs, Josef Maria Arnulf",1869,1907
14007,fk__p_47138,"Pulitzer, Josef",1847,1911
14008,fk__p_47174,"Josephi, Josef",1852,1920
14009,fk__p_47210,"Sauerwein, Jules",1880,1967
14010,fk__p_47228,"G., Julie",1000,1000
14011,fk__p_47240,"Brammer, Julius",1877,1943
14012,fk__p_47244,"Campe, Julius",1792,1867
14013,fk__p_47250,"Friezenhán, Gyula (Julius)",1897,1917
14014,fk__p_47257,"Herz, Julius",1850,1913
14015,fk__p_47259,"Hopp, Julius",1819,1885
14016,fk__p_47267,"Leopold, Julius",1000,1000
14017,fk__p_47270,"Meinl, Julius",1869,1944
14018,fk__p_47274,"Singer, Julius",1849,1924
14019,fk__p_47278,"Streicher, Julius",1885,1946
14020,fk__p_47290,Junge Schriftstellerin,1000,1000
14021,fk__p_47305,"Walber, Josef (Jupp)",1000,1000
14022,fk__p_47316,"Pfanderlik, Justus",1000,1000
14023,fk__p_47342,"R., K.",1000,1000
352,fk__p_47376,"Friedrich III., Kaiser",1831,1888
14024,fk__p_47380,"Heinrich IV., Kaiser",1050,1106
14025,fk__p_47384,"Karl I., der Große",1000,1000
14026,fk__p_47392,Marcus Aurelius Probus,1000,282
14027,fk__p_47414,"Menen Asfaw, Kaiserin von Abessinien",1889,1962
14028,fk__p_47431,"Kalliauer, Anton Christoph?",1760,1827
14029,fk__p_47444,"Kammauf, Hans",1901,1968
14030,fk__p_47448,"Kanner, Heinrich",1864,1930
14031,fk__p_47456,"Kapp, Wolfgang",1858,1922
14032,fk__p_47458,"Kappey, Heinrich",1000,1000
14033,fk__p_47480,"Karl Albrecht, Erzherzog",1888,1951
14034,fk__p_47484,"Bacher, Karl",1884,1954
14035,fk__p_47489,"Blaimschein, Carl",1853,1933
14036,fk__p_47508,"Franzos, Karl Emil",1848,1904
14037,fk__p_47510,"Eötvös, Karl (Károly)",1842,1916
14038,fk__p_47517,"Kohler, Karl Felix",1838,1911
14039,fk__p_47521,"Franze, Karl",1912,1927
196,fk__p_47532,"H., Karl",1000,1000
14040,fk__p_47538,"Hauer, Karl",1875,1919
14041,fk__p_47539,"Kohler, Karl Heinz ",1000,1000
14042,fk__p_47541,"Henckell, Karl Friedrich",1864,1929
14043,fk__p_47548,"Iro, Karl",1861,1934
14044,fk__p_47550,"J., Karl",1000,1000
14045,fk__p_47554,"Joachim, Karl",1899,1000
14046,fk__p_47565,"Kraus, Karl",1874,1936
14047,fk__p_47571,"Kretz, Karl",1000,1000
14048,fk__p_47575,"L., Karl",1000,1000
14049,fk__p_47592,"Menger-Wolfensgrün, Karl Edler von ",1840,1921
14050,fk__p_47615,"Schnitzler, Karl",1000,1000
14051,fk__p_47621,"Seitz, Karl",1869,1950
14052,fk__p_47625,"Stein, Karl",1000,1000
14053,fk__p_47640,"Vogt, Karl",1880,1950
14054,fk__p_47645,"Weidner, Karl",1000,1000
14055,fk__p_47661,"Traub, Karla",1000,1000
14056,fk__p_47681,"Commanville, Caroline, geb. Hamard",1846,1931
14057,fk__p_47685,"Tellheim, Karoline",1842,1906
14058,fk__p_47692,"Kárpáti, Aurél?",1884,1963
14059,fk__p_47706,"Kassowitz, Max",1842,1913
353,fk__p_47715,"Katharina II., die Große",1729,1796
14060,fk__p_47719,"Steiner, Katharina",1854,1928
14061,fk__p_47738,"Katz, Hermann",1851,1908
14062,fk__p_47779,Kenner,1000,1000
14063,fk__p_47785,"Kerenski, Alexander Feodorowitsch",1881,1970
14064,fk__p_47798,"Ketterl, Eugen",1859,1928
14065,fk__p_47821,Ki-Ki,1000,1000
14066,fk__p_47838,"Kirchhoff, Arthur",1000,1000
14067,fk__p_47851,Klaffenböck,1000,1000
14068,fk__p_47861,"Fränkl, Klaus Gideon",1000,1000
14069,fk__p_47903,"Knarr, Rudolf",1880,1981
14070,fk__p_47921,"Knöpflmacher, Sigmund",1867,1943
14071,fk__p_47923,"Knorr, Ludwig",1859,1921
14072,fk__p_47953,Kohner,1000,1000
14073,fk__p_47955,"Kohut, Adolph",1847,1917
14074,fk__p_47972,"Kolmer, Gustav",1846,1931
14075,fk__p_48004,"Christian IX., König von Dänemark",1818,1906
14076,fk__p_48041,"Rudolf von Habsburg, König",1218,1291
14077,fk__p_48058,"Carol I., König von Rumänien",1839,1914
14078,fk__p_48066,"Wenzel II., König von Böhmen",1271,1305
14079,fk__p_48097,"Königstein, Joseph",1841,1903
14080,fk__p_48101,"Cosack, Konrad",1855,1933
14081,fk__p_48108,"Kreutzer, Konradin",1780,1849
14082,fk__p_48125,"Kopetzky, Joseph",1868,1000
14083,fk__p_48127,"Kopisch, August",1799,1853
14084,fk__p_48184,Kowal,1000,1914
14085,fk__p_48200,"Kramář, Karel",1860,1937
14086,fk__p_48217,"Krassny-Krassien, Maxime Edler von ",1859,1936
14087,fk__p_48237,"Krebs, Arthur Constantin",1850,1935
14088,fk__p_48292,"Albrecht Luitpold Ferdinand Michael, Kronprinz von Bayern",1905,1996
14089,fk__p_48309,"Krug, Karl",1860,1919
14090,fk__p_48323,"Kubala, Konrad?",1860,1917
14091,fk__p_48327,"Kubik, Johann",1859,1000
14092,fk__p_48359,"Kundrat, Johann",1845,1893
14093,fk__p_48368,"Kunschak, Leopold",1871,1953
14094,fk__p_48372,Künstler,1000,1000
14095,fk__p_48376,"Kunz, Otto",1875,1946
14096,fk__p_48392,"Frieberger, Kurt",1883,1970
14097,fk__p_48397,"Küchler, Kurt",1883,1925
14098,fk__p_48406,"Pinthus, Kurt",1886,1975
14099,fk__p_48410,"Rosenfeld, Kurt",1877,1943
14100,fk__p_48449,"Etinsaur (?), L. ",1000,1000
14101,fk__p_48454,"Friedrich, Leo",1842,1908
14102,fk__p_48469,"Kalisch, Ludwig",1814,1882
14103,fk__p_48476,"N., L. M.",1000,1000
14104,fk__p_48478,"P., L.",1879,1000
14105,fk__p_48501,"Labiche, Eugène",1815,1888
14106,fk__p_48523,"Hoare, Lady Maud, geb. Lady Lygon",1882,1962
14107,fk__p_48527,"Rumbold, Lady Etheldred Constantia, geb. Fane",1879,1964
14108,fk__p_48590,"Lanius, Frida",1865,1929
14109,fk__p_48616,"Lasies, Marie-Louis-Joseph",1862,1927
14110,fk__p_48623,"Last, Albert sen.",1826,1889
354,fk__p_48637,"Beer, Laura, geb. Eissler",1883,1906
14111,fk__p_48642,Laurentius,1000,1000
14112,fk__p_48648,"Lauterbach, Malvine",1000,1000
14113,fk__p_48652,Lavigne ,1000,1000
14114,fk__p_48661,"Zitzewitz, Lea Freifrau von",1000,1000
14115,fk__p_48680,"Leffler-Burckhard, Martha",1865,1954
14116,fk__p_48710,Lek Mirash Luca,1000,1000
14117,fk__p_48714,"Lemberger, Paul",1853,1924
14118,fk__p_48731,"Berg, Leo",1862,1908
14119,fk__p_48733,"Blech, Leo",1871,1958
14120,fk__p_48735,"Ebermann, Leo",1863,1914
14121,fk__p_48740,"Frankel, Leo",1844,1896
355,fk__p_48748,"Perutz, Leo",1882,1957
